statements,undef_definition,alias_definition,require_definition,BEGIN_statement,END_statement,Expression,return_expression,yield_expression,iterator,block_var,block_vars,statement_modifier,modifier,rescue_statement,ensure_statement,return_statement,primary,reference,yield_statement,if_statement,unless_statement,while_statement,until_statement,case_statement,for_statement,class_definition,module_definition,method_definition,command,class_inheritance,literal,string_literal,numeric_literal,symbol_literal,array_literal,regular_expression,command_output,here_document,variable,identifier,varname,global_id,instance_id,operation,function_call,paren_call_args,call_args,binary_op,unary_op,Include statement,Respond To statement,Method Missing statement,Define Method statement,Attr Reader statement,Attr Writer statement,Attr Accessor statement,Instance Variable Get statement,Instance Variable Set statement,Class Variable Get statement,Class Variable Set statement,Const Get statement,Const Set statement,Eval statement,Class Eval statement,Module Eval statement,Instance Eval statement,Instance Exec statement,Send statement
3,0,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,66,84,0,0,0,0,0,0,0,1,0,0,14,1,33,28,0,6,0,0,0,0,43,72,43,0,0,28,8,8,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,92,100,0,1,0,0,0,0,0,1,0,13,17,1,44,18,14,12,1,0,0,0,44,88,44,0,3,45,3,3,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,27,0,0,2,0,0,0,0,0,0,0,64,72,0,0,0,0,0,0,0,1,0,0,17,1,28,23,0,6,0,0,0,0,42,68,41,0,0,26,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,16,0,0,0,0,0,0,0,1,0,2,6,1,15,0,0,15,0,0,0,0,0,26,0,0,0,23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,24,30,0,0,0,0,0,0,0,0,1,6,6,0,7,2,0,4,1,1,0,0,15,37,15,0,0,20,4,4,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,1,0,0,57,0,0,16,0,0,0,0,0,0,0,69,75,0,0,0,0,0,0,0,1,0,1,53,1,57,32,0,26,0,0,0,0,9,101,9,0,0,89,9,9,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,0,0,19,0,0,6,0,0,0,0,0,0,0,29,35,0,0,0,0,0,0,0,1,0,0,17,1,22,12,7,4,0,0,0,0,10,36,10,0,0,23,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,1,0,0,29,0,0,5,0,0,0,0,0,0,0,45,52,0,0,0,0,0,0,0,1,0,1,21,1,24,8,3,14,0,0,0,0,25,69,25,0,0,41,5,5,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,1,0,0,2,1,7,3,0,4,0,0,0,0,5,14,3,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,1,0,0,273,0,0,75,37,37,0,0,0,0,0,510,691,0,0,0,0,0,0,0,1,0,0,271,1,287,249,3,36,0,0,0,0,344,680,344,0,0,386,79,79,262,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,9,0,0,1,1,1,1,1,0,0,0,11,14,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,0,0,0,0,0,13,20,12,0,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,8,0,0,2,0,0,1,1,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,1,0,0,0,5,11,3,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,1,0,0,55,0,0,5,0,0,0,0,0,0,0,91,140,0,0,0,0,0,0,0,1,0,2,41,1,36,12,14,11,0,0,0,0,110,169,110,0,2,58,4,4,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,8,0,0,1,1,1,0,0,0,0,0,9,9,0,0,0,0,0,0,0,1,0,2,4,1,5,0,0,5,0,0,0,0,4,18,4,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,13,0,0,1,1,1,0,0,0,0,0,24,23,0,0,1,0,0,0,0,1,0,2,8,1,19,1,4,14,0,0,0,0,4,30,4,0,0,24,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,5,0,0,1,1,1,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,6,9,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,1,0,0,103,0,0,20,1,1,0,0,0,0,0,248,344,0,0,0,0,0,0,0,1,0,0,64,1,93,33,18,43,21,0,0,0,178,353,177,0,0,188,81,68,131,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,3,0,1,0,0,0,0,0,1,0,2,2,1,2,1,0,1,0,0,0,0,0,7,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,13,0,0,1,1,1,0,0,0,0,0,26,27,0,0,0,0,0,0,0,1,0,2,9,1,18,0,1,17,1,0,0,0,10,36,5,0,0,28,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,16,0,0,1,1,1,0,0,0,0,0,17,19,0,0,1,0,0,0,0,1,0,2,11,1,12,1,0,11,0,0,0,0,7,33,7,0,0,24,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,146,0,0,10,9,9,0,0,0,0,0,244,372,0,5,2,0,0,0,0,1,0,2,78,1,124,64,24,34,10,0,0,2,227,382,227,0,0,148,34,31,99,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,11,0,0,1,1,1,0,0,0,0,0,25,34,0,0,1,0,0,0,0,1,0,2,2,1,11,4,1,6,0,0,0,0,17,31,17,0,2,13,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,2,0,0,110,0,0,15,0,0,0,0,0,0,0,357,405,0,0,7,0,0,0,0,1,1,0,66,1,108,24,28,58,8,0,0,0,252,386,238,0,0,145,21,14,66,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,6,0,0,1,0,0,0,0,1,0,1,2,1,5,1,0,4,0,0,0,0,0,9,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,0,0,15,0,0,0,0,0,0,0,1,0,0,23,23,0,0,0,0,0,0,0,1,0,4,7,1,11,6,0,6,0,0,0,0,9,29,7,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,0,0,57,0,0,10,0,0,0,0,0,0,0,115,194,0,0,0,0,0,0,0,1,0,0,40,1,43,28,6,10,10,0,0,0,129,198,129,0,0,76,26,21,56,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,7,10,0,0,0,0,0,0,0,1,0,1,3,1,3,1,0,2,0,0,0,0,7,11,7,0,3,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,0,0,16,0,0,3,0,0,0,0,0,0,0,24,38,0,0,0,0,0,0,0,1,0,0,11,1,9,7,3,0,0,0,0,0,28,45,28,0,0,14,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,16,0,0,0,0,0,0,0,1,0,2,6,1,15,0,0,15,0,0,0,0,0,26,0,0,0,23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,1,0,0,3,1,9,4,0,5,0,0,0,0,4,15,2,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,8,0,1,0,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,7,18,7,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,1,0,0,100,0,0,15,1,1,0,0,0,0,0,243,323,0,0,0,0,0,0,0,1,0,1,76,1,115,45,6,65,5,0,0,0,135,311,135,0,3,176,34,34,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,15,0,1,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,14,21,14,0,4,5,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,42,0,0,3,3,3,0,0,0,0,0,129,172,0,2,1,0,0,0,0,1,0,4,14,1,50,29,2,19,5,0,0,0,88,151,87,0,9,73,36,33,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,1,0,0,1,1,4,3,0,1,0,0,0,0,3,8,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,6,2,0,0,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,34,39,0,0,0,0,0,0,0,1,1,0,5,1,10,10,0,3,1,0,0,0,26,37,25,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,10,0,0,1,0,0,0,0,1,0,2,3,1,9,2,0,7,0,0,0,0,0,14,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,8,0,0,1,1,1,0,0,0,0,0,7,9,0,0,0,0,0,0,0,1,0,1,5,1,4,0,0,4,0,0,0,0,5,18,5,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,0,31,0,0,5,0,0,0,0,0,0,0,46,71,0,0,0,0,0,0,0,1,0,0,24,1,23,6,7,11,0,0,0,0,38,87,38,0,0,49,14,11,31,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,50,0,0,3,4,3,0,0,0,0,0,77,101,0,1,1,0,0,0,0,1,0,3,15,1,24,14,0,10,0,0,0,0,76,109,75,0,12,40,12,9,21,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,1,0,2,0,1,4,0,0,4,0,0,0,0,0,11,0,0,0,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,1,0,0,41,0,0,8,0,0,0,0,0,0,0,67,93,0,0,0,0,0,0,0,1,0,0,21,1,24,11,2,12,1,0,0,0,67,121,67,0,0,49,16,16,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,1,0,2,2,1,6,0,0,6,0,0,0,0,0,13,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,10,0,0,1,1,1,0,0,0,0,0,16,17,0,0,0,0,0,0,0,1,0,1,7,1,10,0,0,10,1,0,0,0,6,26,5,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,2,0,0,37,0,0,1,0,0,0,0,0,0,0,76,139,0,1,0,0,0,0,0,1,1,0,14,1,37,32,0,6,5,0,0,1,76,125,70,0,0,30,10,10,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,0,0,0,56,0,0,9,9,8,0,0,0,0,0,101,148,0,5,0,0,0,0,0,1,0,2,31,1,50,18,11,20,8,1,0,0,86,153,83,0,4,67,14,11,36,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
