statements,undef_definition,alias_definition,require_definition,BEGIN_statement,END_statement,Expression,return_expression,yield_expression,iterator,block_var,block_vars,statement_modifier,modifier,rescue_statement,ensure_statement,return_statement,primary,reference,yield_statement,if_statement,unless_statement,while_statement,until_statement,case_statement,for_statement,class_definition,module_definition,method_definition,command,class_inheritance,literal,string_literal,numeric_literal,symbol_literal,array_literal,regular_expression,command_output,here_document,variable,identifier,varname,global_id,instance_id,operation,function_call,paren_call_args,call_args,binary_op,unary_op,Include statement,Respond To statement,Method Missing statement,Define Method statement,Attr Reader statement,Attr Writer statement,Attr Accessor statement,Instance Variable Get statement,Instance Variable Set statement,Class Variable Get statement,Class Variable Set statement,Const Get statement,Const Set statement,Eval statement,Class Eval statement,Module Eval statement,Instance Eval statement,Instance Exec statement,Send statement
11,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,29,35,0,2,1,0,0,0,0,1,0,1,5,1,4,2,0,1,1,1,0,0,22,37,21,0,0,12,5,4,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1,3,1,0,0,0,0,8,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,0,0,1,0,0,992,0,0,240,5,3,1,1,0,0,0,2062,2672,0,0,0,0,0,0,0,0,0,0,862,0,762,271,73,419,28,0,0,0,1333,2763,1288,0,0,1506,227,218,927,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,1,0,2,4,1,5,0,0,5,2,0,0,0,3,16,3,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,1,0,1,1,1,5,0,2,3,0,0,0,0,1,9,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1,3,0,0,0,0,0,8,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,1,0,0,44,0,0,13,0,0,0,0,0,0,0,83,110,0,0,0,0,0,0,0,0,0,0,36,0,29,7,0,23,7,0,0,0,41,109,35,0,0,74,15,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,2,8,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,2,0,0,0,0,2,8,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,1,0,1,4,1,13,0,1,12,0,0,0,0,0,20,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,0,0,0,0,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1,3,0,0,0,0,2,9,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,1,0,0,2,1,4,2,0,2,0,0,0,0,2,9,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,31,45,0,1,0,0,0,0,0,0,1,1,8,0,5,3,2,0,2,0,0,0,35,35,24,0,0,9,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,1,0,0,58,0,0,14,1,1,0,0,0,0,0,148,206,0,0,0,0,0,0,0,0,0,0,52,0,52,17,10,26,3,0,0,0,108,203,107,0,0,97,19,17,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,1,0,1,2,1,6,1,2,3,0,0,0,0,1,10,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1,3,0,0,0,0,4,10,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,16,0,1,0,0,0,0,0,1,0,3,2,0,4,3,1,0,0,0,0,0,10,14,9,3,1,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,49,0,0,3,3,3,2,2,0,0,0,60,66,0,1,0,0,0,0,0,1,0,12,24,1,15,11,2,2,3,0,0,0,39,70,39,0,5,42,6,6,22,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,2,0,0,110,0,0,46,1,1,0,0,1,0,0,113,188,0,0,0,0,0,0,0,0,0,0,114,0,51,36,14,3,1,0,0,0,90,196,72,2,0,148,31,19,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,83,110,0,7,0,0,0,0,0,2,0,2,10,2,16,14,0,2,0,0,0,0,96,121,96,0,0,23,9,8,18,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,1,0,1,2,1,8,1,1,6,0,0,0,0,7,16,4,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,19,24,0,3,0,0,0,0,0,0,0,0,9,0,9,7,0,0,1,0,0,2,7,16,7,0,0,12,3,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,9,0,0,1,1,1,0,0,0,0,0,19,23,0,0,0,0,0,0,0,1,0,1,6,1,7,0,2,5,0,0,0,0,15,26,11,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1,3,0,0,0,0,4,10,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,14,0,0,2,1,1,1,1,0,0,0,14,19,0,0,0,0,0,0,0,1,0,1,12,1,4,0,0,4,0,0,0,0,11,29,11,0,0,17,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,0,0,0,0,0,12,0,0,1,1,1,0,0,0,0,0,28,33,0,0,0,0,0,0,0,1,0,1,9,1,12,0,2,10,0,0,0,0,20,37,14,0,0,20,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,8,0,0,1,1,1,0,0,0,0,0,18,21,0,0,0,0,0,0,0,1,0,1,5,1,6,0,2,4,0,0,0,0,14,23,10,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,0,0,0,0,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,1,0,0,38,0,0,11,0,0,0,0,0,0,0,50,73,0,0,0,0,0,0,0,0,0,0,38,0,26,23,4,0,2,0,0,0,22,66,21,0,0,46,8,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,82,0,0,3,4,3,10,10,0,0,0,125,161,0,5,1,0,0,0,0,0,2,11,35,0,23,15,1,6,3,1,0,0,122,185,118,0,0,64,21,20,43,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
