statements,undef_definition,alias_definition,require_definition,BEGIN_statement,END_statement,Expression,return_expression,yield_expression,iterator,block_var,block_vars,statement_modifier,modifier,rescue_statement,ensure_statement,return_statement,primary,reference,yield_statement,if_statement,unless_statement,while_statement,until_statement,case_statement,for_statement,class_definition,module_definition,method_definition,command,class_inheritance,literal,string_literal,numeric_literal,symbol_literal,array_literal,regular_expression,command_output,here_document,variable,identifier,varname,global_id,instance_id,operation,function_call,paren_call_args,call_args,binary_op,unary_op,Include statement,Respond To statement,Method Missing statement,Define Method statement,Attr Reader statement,Attr Writer statement,Attr Accessor statement,Instance Variable Get statement,Instance Variable Set statement,Class Variable Get statement,Class Variable Set statement,Const Get statement,Const Set statement,Eval statement,Class Eval statement,Module Eval statement,Instance Eval statement,Instance Exec statement,Send statement
9,0,0,1,0,0,18,0,0,2,0,0,1,1,0,0,0,30,42,0,0,0,0,0,0,0,1,0,3,9,1,10,7,4,0,1,0,0,0,26,47,26,0,0,14,2,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,31,34,0,0,0,0,0,0,0,1,0,2,7,1,5,1,2,2,0,0,0,0,16,36,16,0,0,13,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,23,26,0,0,0,0,0,0,0,1,0,2,7,1,5,3,2,0,0,0,0,0,12,30,12,0,0,11,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,1,0,2,7,1,4,2,2,0,0,0,0,0,8,27,8,0,0,12,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,0,1,0,3,7,1,4,2,2,0,0,0,0,0,9,31,9,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,0,0,11,0,0,2,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,1,0,2,5,1,3,2,2,0,0,0,0,0,4,18,4,0,0,9,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,1,0,2,9,1,3,1,2,0,0,0,0,0,4,22,4,0,0,13,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,0,1,0,2,4,1,4,1,3,0,0,0,0,0,9,21,9,0,0,12,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,23,26,0,0,0,0,0,0,0,1,0,2,7,1,5,3,2,0,0,0,0,0,14,30,14,0,0,11,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,1,0,0,17,0,0,2,0,0,0,0,0,0,0,19,26,0,0,0,0,0,0,0,1,0,3,7,1,4,4,1,0,0,0,0,0,16,32,14,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,31,42,0,0,0,0,0,0,0,1,0,2,11,1,9,5,2,2,0,0,0,0,14,46,14,0,0,21,6,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
10,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,1,0,2,9,1,3,1,2,0,0,0,0,0,10,28,10,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0,0,9,0,0,734,0,0,125,11,11,3,3,0,0,0,1258,1480,0,0,0,0,0,0,0,48,0,117,445,48,322,170,134,27,12,0,0,0,681,1707,671,0,10,695,106,101,505,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
